txn_id,from_account,to_account,amount,channel,timestamp,is_fraud_chain,is_cashout,ring_id
TXN-468A5CA41F,ACC-FD43157213,ACC-F69EFF6313,46777.59,UPI,2026-05-02T00:55:53,False,False,
TXN-C3D4D3582C,ACC-2C977634DF,ACC-C89F6DD400,17582.89,IMPS,2026-08-18T04:11:22,False,False,
TXN-C3E5865B62,ACC-666B15ED36,ACC-699468409A,45031.48,RTGS,2026-03-17T00:22:43,False,False,
TXN-E561461D77,ACC-C470247F3E,ACC-C35B9127FF,49867.63,NEFT,2026-06-26T13:48:15,False,False,
TXN-CC58716D13,ACC-AC37282B6E,ACC-1BDE0C98DE,41622.15,RTGS,2026-02-15T04:45:19,False,False,
TXN-807E0BA9FC,ACC-C46FDCD89C,ACC-EB16F1E385,3460.09,IMPS,2026-05-23T00:30:38,False,False,
TXN-8AD57E7564,ACC-47E287D902,ACC-04F3E4D1E4,48027.28,RTGS,2026-03-15T03:27:27,False,False,
TXN-6B1F86FBF8,ACC-82303C3115,ACC-64133B7277,18044.41,RTGS,2026-08-18T13:45:39,False,False,
TXN-271E0C36D8,ACC-3C019EF409,ACC-B8FC9FB216,4729.48,NEFT,2026-07-24T19:08:29,False,False,
TXN-1C6D029D43,ACC-831C4BCD37,ACC-6E4E1E9D4F,35169.85,RTGS,2026-08-01T04:38:28,False,False,
TXN-9DFEF7065B,ACC-0BBFA7333B,ACC-2FFF4B263F,14271.57,IMPS,2026-06-23T22:46:23,False,False,
TXN-612CD41869,ACC-7CDA8721D4,ACC-F0B35E74EA,14789.37,RTGS,2026-06-06T23:46:19,False,False,
TXN-F1E65A4F5E,ACC-9CAE4D5853,ACC-EB06C9ED42,4302.97,UPI,2026-07-10T18:40:59,False,False,
TXN-685F2D9614,ACC-25F4E87B68,ACC-5FFB73CA57,28150.4,RTGS,2026-04-29T19:10:19,False,False,
TXN-7986CA969A,ACC-3C93F1616E,ACC-655E91503F,14502.26,UPI,2026-07-24T21:07:24,False,False,
TXN-ACFDFC7A5A,ACC-64133B7277,ACC-F92FBF16A2,47349.64,NEFT,2026-08-17T03:36:57,False,False,
TXN-4CC3049888,ACC-CA0071ADF6,ACC-4536A10727,27230.79,NEFT,2026-01-19T14:58:57,False,False,
TXN-32A5D49FD0,ACC-C77EB75317,ACC-BB7ABF97C6,2550.94,NEFT,2026-05-30T11:32:27,False,False,
TXN-CDB6B9B1E5,ACC-F92FBF16A2,ACC-BE6BD33BB9,48216.52,UPI,2026-06-18T11:20:48,False,False,
TXN-6A7DED99FD,ACC-4868E01901,ACC-246DDFB129,26294.43,IMPS,2026-07-17T13:51:09,False,False,
TXN-2322FCDFD8,ACC-220F23770A,ACC-03F034657E,35019.32,IMPS,2026-02-08T07:29:29,False,False,
TXN-CCB5CA6F6C,ACC-98518C4C77,ACC-7611E6EE5E,44639.33,NEFT,2026-01-29T08:04:08,False,False,
TXN-41574128D8,ACC-20438A0D47,ACC-866F9BCA0B,24864.71,UPI,2026-01-18T13:36:37,False,False,
TXN-1C9B30C5B4,ACC-65FA99C299,ACC-DD90926B70,45035.97,UPI,2026-04-23T19:06:45,False,False,
TXN-D41E5F8A2F,ACC-F8D246D2D0,ACC-3999FEBF46,33047.79,NEFT,2026-03-10T18:17:52,False,False,
TXN-993CBA047A,ACC-88A8D95EC3,ACC-5D08515DA7,18714.83,RTGS,2026-01-18T09:09:48,False,False,
TXN-5CEDFABFA0,ACC-C2CBD0C8EC,ACC-FB8C719E6E,30017.83,NEFT,2026-06-14T05:09:36,False,False,
TXN-9BAA459D59,ACC-885AA00664,ACC-4536A10727,35566.59,NEFT,2026-03-21T13:35:07,False,False,
TXN-F6C3BB465E,ACC-E29496DB40,ACC-049BEC7606,45704.06,RTGS,2026-01-04T23:19:34,False,False,
TXN-25C10E8E41,ACC-5F15AE2D5F,ACC-735C11E982,18981.16,IMPS,2026-07-09T14:30:27,False,False,
TXN-02EE1FE24E,ACC-6D239D0E4C,ACC-4FD85A4C52,719.4,RTGS,2026-01-17T05:35:53,False,False,
TXN-2C3176197B,ACC-29D2E7CBB1,ACC-22F56C107F,22566.58,IMPS,2026-01-28T09:20:04,False,False,
TXN-1629692A97,ACC-47795EDE90,ACC-4D95CE3389,5940.86,RTGS,2026-01-26T19:49:40,False,False,
TXN-113F24DB39,ACC-9D9CAA235E,ACC-E905AF5F05,16503.45,NEFT,2026-06-04T15:32:07,False,False,
TXN-EB27A7092D,ACC-6364A8BD24,ACC-E905AF5F05,14464.66,NEFT,2026-02-12T03:13:09,False,False,
TXN-05EDDE90E1,ACC-EA88E8CA7B,ACC-01D44AE2F0,19866.33,IMPS,2026-02-03T14:16:01,False,False,
TXN-D417C05081,ACC-D082666A95,ACC-3C93F1616E,10199.25,UPI,2026-07-02T02:59:45,False,False,
TXN-DCD3B3D0D6,ACC-640FAAC1A6,ACC-64AB233688,5748.05,UPI,2026-05-31T17:01:02,False,False,
TXN-A9941F15CD,ACC-62C2B0875E,ACC-824E2F1D98,38174.56,UPI,2026-04-04T21:17:25,False,False,
TXN-00252808FF,ACC-2E4FEC1EA8,ACC-11B514782C,18670.91,IMPS,2026-06-21T15:57:38,False,False,
TXN-C6BCC835B4,ACC-BF751C37BF,ACC-5BA2323BCA,2244.38,IMPS,2026-03-23T17:21:44,False,False,
TXN-59FB889DCB,ACC-5BF5891FE1,ACC-8D2B37E15B,2379.14,UPI,2026-03-01T07:21:55,False,False,
TXN-16079636E7,ACC-94CA2362BA,ACC-16D5DE4BFB,46107.62,NEFT,2026-06-29T10:28:56,False,False,
TXN-BAC22D7013,ACC-2FFF4B263F,ACC-C7F14C5086,3010.12,RTGS,2026-03-01T10:58:20,False,False,
TXN-3492CF9211,ACC-2C977634DF,ACC-7893364839,3369.74,IMPS,2026-03-17T11:22:17,False,False,
TXN-AEA2D45212,ACC-27BAF0D834,ACC-F596F82B97,36114.82,UPI,2026-06-21T02:02:30,False,False,
TXN-B6C5589B45,ACC-159EC4E2F6,ACC-5719E56777,30162.67,NEFT,2026-08-05T06:14:50,False,False,
TXN-3726833342,ACC-B893CD7F4B,ACC-7F97DE3607,27446.74,NEFT,2026-01-23T00:36:16,False,False,
TXN-70A9C9AA78,ACC-40C97E39E2,ACC-B3C08E3167,3443.54,UPI,2026-08-29T05:38:29,False,False,
TXN-28FD28FF35,ACC-575D2A535F,ACC-DF69D91010,36259.15,NEFT,2026-05-24T20:07:07,False,False,
TXN-7740B16ADE,ACC-F69EFF6313,ACC-7F97DE3607,45095.68,IMPS,2026-01-03T07:00:25,False,False,
TXN-2CB5A9CA5E,ACC-65FA99C299,ACC-A7A8933842,28223.04,RTGS,2026-08-09T04:24:05,False,False,
TXN-DA55F53C53,ACC-01D44AE2F0,ACC-AB3C5011ED,38156.38,UPI,2026-08-07T21:29:38,False,False,
TXN-E7A2E01CE6,ACC-90A8AB35BD,ACC-EDB7761749,1185.71,RTGS,2026-08-10T22:41:25,False,False,
TXN-51266A0029,ACC-BDB1ACBE88,ACC-4B95B5E62E,14266.93,RTGS,2026-06-24T15:14:21,False,False,
TXN-7BF3ABD908,ACC-C437E4BF08,ACC-1D7B8F9113,34207.48,NEFT,2026-05-15T00:59:46,False,False,
TXN-2062C51DDA,ACC-5B08E29A74,ACC-7D79DF515F,24060.63,IMPS,2026-06-26T09:40:01,False,False,
TXN-BD2F1ECFFE,ACC-E905AF5F05,ACC-6BA07DAEE0,11347.22,NEFT,2026-03-09T17:05:21,False,False,
TXN-D1AD295E23,ACC-CB3F05F503,ACC-0E17B2F62E,44120.49,NEFT,2026-01-09T03:08:53,False,False,
TXN-04F652EEB7,ACC-F2A8694245,ACC-2F8D0B5A25,7370.39,RTGS,2026-06-09T08:56:20,False,False,
TXN-6F4ABFF263,ACC-9FB7DE9911,ACC-3E4E52E0F7,42613.85,RTGS,2026-02-18T13:18:36,False,False,
TXN-7DA9CC8583,ACC-FC78CBF289,ACC-F8EA76CDC7,10563.43,RTGS,2026-06-13T13:18:55,False,False,
TXN-C1BEE117FE,ACC-CB0B0E032C,ACC-C8E71B7947,36725.77,RTGS,2026-05-31T20:32:59,False,False,
TXN-482689D512,ACC-7B9514B58D,ACC-F957DD43AC,17022.51,RTGS,2026-02-21T16:43:07,False,False,
TXN-C861CBC84B,ACC-73068A09D2,ACC-5E6280B7EB,10454.57,IMPS,2026-03-16T03:55:24,False,False,
TXN-A345A47D73,ACC-2494521276,ACC-E7FA384148,47410.65,NEFT,2026-06-29T22:58:36,False,False,
TXN-FE1D85715D,ACC-1BDE0C98DE,ACC-67E20C7EFE,39645.5,NEFT,2026-04-30T04:30:21,False,False,
TXN-9DB78BA2E7,ACC-0BE5BCC8A0,ACC-F94199C495,7238.31,UPI,2026-07-30T19:31:48,False,False,
TXN-56877CDD55,ACC-A080E0B4CA,ACC-578F5CF5AA,15155.95,RTGS,2026-01-20T18:17:21,False,False,
TXN-30944925BA,ACC-D03850541F,ACC-F7E5116AF5,17016.62,IMPS,2026-05-30T05:50:49,False,False,
TXN-7E4EAA5E89,ACC-D82840F1AF,ACC-F2A8694245,9179.7,RTGS,2026-01-10T06:09:43,False,False,
TXN-9AECA5A784,ACC-86D9F6EBB9,ACC-CCEC58F489,19421.34,IMPS,2026-04-17T03:31:36,False,False,
TXN-3F13DAE0BB,ACC-11BAA92237,ACC-885AA00664,28255.53,IMPS,2026-06-06T01:45:37,False,False,
TXN-E5EBC65F07,ACC-6E4E1E9D4F,ACC-F0B35E74EA,7704.03,NEFT,2026-07-01T23:28:47,False,False,
TXN-7C29301EEC,ACC-5719E56777,ACC-4868E01901,6701.64,RTGS,2026-05-03T19:20:01,False,False,
TXN-661C33FB6B,ACC-8F9C68EB8C,ACC-7CDA8721D4,30693.78,UPI,2026-02-07T16:42:27,False,False,
TXN-AA773EFB31,ACC-4A9DCACDDC,ACC-24E98BF3A4,1269.01,UPI,2026-05-09T17:53:03,False,False,
TXN-C41AC93E5F,ACC-E5FF32B83D,ACC-BC27322374,46591.82,NEFT,2026-03-20T20:09:46,False,False,
TXN-8C605B7476,ACC-BC7E528579,ACC-E7014E27E0,47906.24,NEFT,2026-01-26T15:22:47,False,False,
TXN-F4A04DD949,ACC-7B3104B541,ACC-800B8EADF0,45480.43,RTGS,2026-07-04T12:08:05,False,False,
TXN-9201625CBE,ACC-C4BFC0E03A,ACC-97DE8F3D46,8925.86,NEFT,2026-02-09T10:02:37,False,False,
TXN-B202FFA9F7,ACC-31878FEFFC,ACC-3E8F3ABF9C,45060.69,IMPS,2026-03-05T09:39:47,False,False,
TXN-384E9E877E,ACC-5F15AE2D5F,ACC-41740025DD,26708.8,RTGS,2026-03-03T11:16:49,False,False,
TXN-265275AEE2,ACC-31878FEFFC,ACC-12474E0D6B,31508.39,NEFT,2026-04-07T20:28:52,False,False,
TXN-621D591983,ACC-AA2B7C2290,ACC-6F4436A295,47281.01,RTGS,2026-02-07T16:44:52,False,False,
TXN-26BB11A596,ACC-27F3C98FB7,ACC-27D28B0244,6952.82,RTGS,2026-07-03T14:56:14,False,False,
TXN-0FAF7CCFDB,ACC-9DDDF0EB39,ACC-6A2B38523A,8688.81,UPI,2026-08-16T15:33:01,False,False,
TXN-2840ED8D68,ACC-2847A7188C,ACC-7B3104B541,46560.92,IMPS,2026-06-23T17:26:58,False,False,
TXN-1F0B93FA80,ACC-832DB8563C,ACC-AC74C712B4,47340.88,NEFT,2026-05-12T22:56:52,False,False,
TXN-397FF15BCE,ACC-24E98BF3A4,ACC-4779286848,3630.72,IMPS,2026-04-27T13:10:37,False,False,
TXN-E4EE766438,ACC-44E03E54BF,ACC-EB1B768C42,45854.85,UPI,2026-03-18T13:24:06,False,False,
TXN-34960BBC52,ACC-7B282E32C1,ACC-FCAC3A896F,14759.0,UPI,2026-05-18T18:09:14,False,False,
TXN-22CEFD1976,ACC-C470247F3E,ACC-FEFD474107,994.59,RTGS,2026-03-07T15:45:17,False,False,
TXN-54E24F8AA3,ACC-05DF6021DB,ACC-15A2BC1592,9762.75,NEFT,2026-07-22T02:46:26,False,False,
TXN-E7AE384408,ACC-40E0FD9381,ACC-C2B46B24FC,16064.66,IMPS,2026-01-21T04:46:41,False,False,
TXN-DC698E0652,ACC-4EC4D221E6,ACC-43F7F1BA86,35085.64,NEFT,2026-06-24T08:20:26,False,False,
TXN-1A718F2213,ACC-7919653E0C,ACC-0A5EE1B113,2214.7,RTGS,2026-02-01T03:55:48,False,False,
TXN-358ED61A47,ACC-C06C86F552,ACC-A2C339E9C0,1762.42,UPI,2026-08-11T18:49:47,False,False,
TXN-2CE9E27DFF,ACC-CF494D791D,ACC-5A1EE3F0E9,19157.42,RTGS,2026-05-28T14:00:52,False,False,
TXN-9E188B065B,ACC-CB3F05F503,ACC-5DAE621EB3,34825.36,NEFT,2026-05-26T16:34:35,False,False,
TXN-66BAB85BE0,ACC-27BAF0D834,ACC-564DDDA45C,40196.67,RTGS,2026-06-08T03:19:58,False,False,
TXN-952D49F6A8,ACC-D672496BB9,ACC-FD09B22B95,6790.54,NEFT,2026-04-12T14:10:34,False,False,
TXN-9FC6A265A9,ACC-12474E0D6B,ACC-C6FBBC5DC0,24543.75,NEFT,2026-02-02T08:28:09,False,False,
TXN-AB6966C83B,ACC-8F67E176FD,ACC-89971B1940,4422.81,NEFT,2026-07-17T14:16:42,False,False,
TXN-5AB98161C8,ACC-AA2B7C2290,ACC-0C3C054753,40575.6,UPI,2026-04-05T08:33:39,False,False,
TXN-F21B4924B6,ACC-B1F5E6D0A8,ACC-7A16E4EF27,18794.74,IMPS,2026-08-11T02:34:35,False,False,
TXN-DC9E518B96,ACC-E46609194C,ACC-9BF20630BA,4551.88,UPI,2026-01-04T17:54:00,False,False,
TXN-9EA27E1892,ACC-73068A09D2,ACC-FFAB625EFD,36877.88,NEFT,2026-08-28T19:09:02,False,False,
TXN-AE57685D99,ACC-499D1565B6,ACC-C2CBD0C8EC,29221.19,RTGS,2026-05-09T12:13:02,False,False,
TXN-12EEC130E1,ACC-3BC75DF505,ACC-0A1B1B5164,30705.75,UPI,2026-02-23T20:55:01,False,False,
TXN-BB3B048C36,ACC-D03850541F,ACC-11BAA92237,46342.78,IMPS,2026-02-05T14:44:31,False,False,
TXN-50FAEEC772,ACC-FFC9D0FFD3,ACC-52E3C5EE3A,391.29,IMPS,2026-03-23T15:23:00,False,False,
TXN-2B0B914B85,ACC-DB4F4EEE3B,ACC-81C5183F45,4154.72,NEFT,2026-07-25T13:44:44,False,False,
TXN-0CE7C613B5,ACC-C6FBBC5DC0,ACC-542A9CBD37,40914.04,RTGS,2026-08-24T03:16:33,False,False,
TXN-7AF1EE91E9,ACC-2030851CD5,ACC-7611E6EE5E,23566.68,UPI,2026-06-21T20:33:04,False,False,
TXN-8D903D8675,ACC-2B11DEC838,ACC-DD20BC5842,514.41,IMPS,2026-03-18T18:53:19,False,False,
TXN-948219F69A,ACC-3CDEE78BB2,ACC-1BE237EF1F,43933.2,IMPS,2026-02-18T03:51:35,False,False,
TXN-F541F0C70E,ACC-8EAC86435A,ACC-EA88E8CA7B,3973.83,IMPS,2026-05-05T19:42:57,False,False,
TXN-ED54F1D34F,ACC-88FCBCC66C,ACC-5D08515DA7,8288.69,NEFT,2026-08-22T14:53:21,False,False,
TXN-35838434A1,ACC-805C00B3BA,ACC-C56EE285EE,32101.63,IMPS,2026-06-15T15:29:07,False,False,
TXN-B69FA57C56,ACC-16D5DE4BFB,ACC-9A5DA012CF,36825.07,UPI,2026-04-08T17:43:02,False,False,
TXN-95EE455C58,ACC-DBB3368EEA,ACC-0F6B3E6554,8230.96,UPI,2026-01-25T09:10:47,False,False,
TXN-9B71F2DB0A,ACC-815F9190D9,ACC-A34D67F943,45154.13,UPI,2026-08-29T17:22:39,False,False,
TXN-45839D9E09,ACC-27F3C98FB7,ACC-8948A66CCA,4181.59,RTGS,2026-01-05T15:50:17,False,False,
TXN-2296DA7EE2,ACC-0165A5DCE4,ACC-63DABB2760,4593.94,NEFT,2026-08-24T03:43:58,False,False,
TXN-137EC7A8E9,ACC-1E527431C0,ACC-2491C47775,28546.22,NEFT,2026-06-25T01:38:20,False,False,
TXN-B41ABC5E63,ACC-E002377908,ACC-76274A7181,40586.08,NEFT,2026-07-14T01:29:39,False,False,
TXN-8B11E765BC,ACC-2F8D0B5A25,ACC-7CDA8721D4,24556.56,IMPS,2026-03-30T14:09:16,False,False,
TXN-5A802F8158,ACC-DE5B619833,ACC-130E527A8D,2326.43,NEFT,2026-06-09T02:58:57,False,False,
TXN-07FE8B1AD1,ACC-5D3857F4E3,ACC-F48B1C477F,16353.52,RTGS,2026-06-30T01:17:15,False,False,
TXN-C1E6A8008C,ACC-31D8A89722,ACC-578F5CF5AA,7803.71,RTGS,2026-06-12T22:55:44,False,False,
TXN-F922AAF17B,ACC-1BB80E9374,ACC-A0826D22AE,39455.61,RTGS,2026-02-28T00:21:32,False,False,
TXN-7EE4F6F316,ACC-B3DBC46391,ACC-02C0759379,894.72,IMPS,2026-02-28T15:46:56,False,False,
TXN-C311AFF18E,ACC-F18365684C,ACC-62C2B0875E,11006.29,UPI,2026-06-01T23:06:08,False,False,
TXN-61D6138E6E,ACC-BC8E32E08B,ACC-D7879A2627,13690.33,IMPS,2026-01-09T10:04:42,False,False,
TXN-CB69B7011A,ACC-3C93F1616E,ACC-73AD3C2674,8084.15,NEFT,2026-03-30T10:41:02,False,False,
TXN-BA0ACF0E68,ACC-336CDB3E2E,ACC-3EDAF055AB,30419.88,RTGS,2026-06-18T02:30:45,False,False,
TXN-A37506CE7A,ACC-9CAE4D5853,ACC-3E8F3ABF9C,24469.64,UPI,2026-05-18T05:38:29,False,False,
TXN-8D82FFE302,ACC-0A1B1B5164,ACC-25C9887F3A,47656.93,RTGS,2026-08-25T01:16:16,False,False,
TXN-AE38F84851,ACC-A27D9889F7,ACC-47E287D902,11910.59,RTGS,2026-03-26T01:01:48,False,False,
TXN-98E8EDFE96,ACC-6E3E268136,ACC-E6B86E6FA6,845.79,NEFT,2026-03-03T14:16:53,False,False,
TXN-0BDF3AF582,ACC-C4BFC0E03A,ACC-DB74204A77,15668.47,RTGS,2026-08-26T12:46:28,False,False,
TXN-E70510FCCC,ACC-3A9523F661,ACC-86858D0E29,6645.52,NEFT,2026-05-13T11:15:24,False,False,
TXN-FED2886494,ACC-5BF5891FE1,ACC-C17DF81397,40394.79,IMPS,2026-05-24T12:37:08,False,False,
TXN-BEE9E84DBF,ACC-76445D988C,ACC-6F46916E7E,3343.62,RTGS,2026-05-24T16:43:45,False,False,
TXN-6B805C7B1A,ACC-CB0B0E032C,ACC-CABEA4CE2A,10630.91,NEFT,2026-04-01T15:48:11,False,False,
TXN-38CEDDE033,ACC-BC27322374,ACC-7B282E32C1,45803.75,RTGS,2026-04-19T22:44:29,False,False,
TXN-39F038C207,ACC-D082666A95,ACC-4CDAB72A3B,28945.55,NEFT,2026-03-17T11:43:55,False,False,
TXN-47B21BC200,ACC-75F2FA030F,ACC-5FFB73CA57,39123.44,IMPS,2026-08-19T05:37:14,False,False,
TXN-82916C5F77,ACC-B982011985,ACC-E46609194C,40703.43,IMPS,2026-07-09T17:58:10,False,False,
TXN-19CCB158B0,ACC-831C4BCD37,ACC-CB2D6018FF,44549.74,NEFT,2026-07-18T10:29:48,False,False,
TXN-2FCAED1922,ACC-7803864F0D,ACC-6AA0A9180D,37559.58,NEFT,2026-02-01T13:50:32,False,False,
TXN-9861DAF08F,ACC-16B5023BFB,ACC-E6B86E6FA6,23241.93,NEFT,2026-01-26T23:47:25,False,False,
TXN-5A1F50D339,ACC-8F67E176FD,ACC-38A80976AA,38916.17,NEFT,2026-02-25T13:38:00,False,False,
TXN-3AD12BA036,ACC-F957DD43AC,ACC-69D19FB6C3,3139.26,IMPS,2026-03-28T17:37:02,False,False,
TXN-ED60ADA693,ACC-0FF32FDF91,ACC-A7A8933842,16495.28,RTGS,2026-08-07T05:04:53,False,False,
TXN-DC68080590,ACC-D4B88C7671,ACC-134110EB77,47842.05,RTGS,2026-05-03T00:15:38,False,False,
TXN-735B7FC61B,ACC-D843FAA512,ACC-E905AF5F05,10162.91,IMPS,2026-08-21T01:54:58,False,False,
TXN-E2E604AF6F,ACC-D843FAA512,ACC-3254A1CA4E,14921.85,UPI,2026-03-17T17:00:04,False,False,
TXN-1DF465F189,ACC-AEA5766321,ACC-3BB48B1CF1,14266.32,RTGS,2026-06-14T06:33:53,False,False,
TXN-C53CE8C6CE,ACC-08463BBB0C,ACC-32FCC8C65C,15049.22,IMPS,2026-02-25T22:43:58,False,False,
TXN-122F79B807,ACC-F92E70E3C1,ACC-1BB80E9374,1635.3,RTGS,2026-01-31T13:37:38,False,False,
TXN-D616C83229,ACC-AECA8D84BB,ACC-5D3857F4E3,38834.69,IMPS,2026-06-23T11:24:24,False,False,
TXN-FFB82BE152,ACC-A25BD37547,ACC-CFBD921E4D,27852.17,RTGS,2026-05-02T23:30:11,False,False,
TXN-E36EB92E3B,ACC-C89F6DD400,ACC-18C29B6F29,22905.97,IMPS,2026-08-24T13:23:08,False,False,
TXN-572AECC6D0,ACC-174B868AF3,ACC-6364A8BD24,8312.47,IMPS,2026-05-06T08:44:55,False,False,
TXN-99D92C20C3,ACC-1246A18253,ACC-1CEC7DB577,2810.69,NEFT,2026-08-03T14:22:24,False,False,
TXN-E8E70D49E2,ACC-6A2B38523A,ACC-AECA8D84BB,7259.29,RTGS,2026-08-02T15:33:23,False,False,
TXN-2427197FE9,ACC-071B895276,ACC-CB714FE2D9,21826.13,NEFT,2026-06-03T14:40:42,False,False,
TXN-18B477B584,ACC-DD605CC508,ACC-58E2280A96,30731.49,UPI,2026-04-20T20:54:08,False,False,
TXN-39F1CC5121,ACC-744D8EC3A9,ACC-180C85B69F,37873.27,UPI,2026-07-18T17:28:03,False,False,
TXN-0BDA5C2F0A,ACC-78508EE723,ACC-73068A09D2,35920.06,IMPS,2026-07-12T21:21:41,False,False,
TXN-5A3BC84BDC,ACC-9A72BC781A,ACC-6082943E35,7167.59,UPI,2026-07-23T00:40:05,False,False,
TXN-6CE101BFC6,ACC-66D7D5D3CA,ACC-4590CA8AF6,11903.68,NEFT,2026-05-19T16:14:11,False,False,
TXN-5AEA38B455,ACC-C4BFC0E03A,ACC-C3576ECEFE,20749.56,UPI,2026-07-11T06:01:11,False,False,
TXN-C0E9780B3F,ACC-7F7EE3CA38,ACC-90A8AB35BD,3295.09,RTGS,2026-06-03T18:53:45,False,False,
TXN-6B3B92A613,ACC-C33D5B366A,ACC-C35B9127FF,27495.26,UPI,2026-03-22T11:45:09,False,False,
TXN-D18F995E54,ACC-F3BE1B6D2F,ACC-7B2CEDF0C2,5939.41,NEFT,2026-03-30T07:29:08,False,False,
TXN-D71F78F762,ACC-04F3E4D1E4,ACC-78508EE723,32308.98,UPI,2026-01-21T09:10:40,False,False,
TXN-9D004B986A,ACC-0BBFA7333B,ACC-E0BA6B7C1D,11430.89,UPI,2026-01-17T09:06:27,False,False,
TXN-66FCFD7750,ACC-B7823C27D8,ACC-E735F42522,11786.75,IMPS,2026-02-23T11:12:23,False,False,
TXN-FA19F2A063,ACC-71B3F3476E,ACC-4DEC6547E5,16282.92,RTGS,2026-01-08T11:28:35,False,False,
TXN-059830793C,ACC-62AE8DB4D8,ACC-ABA49273CF,14624.04,UPI,2026-06-11T03:30:32,False,False,
TXN-020B406B43,ACC-FB8B45AA08,ACC-6082943E35,2198.48,UPI,2026-03-23T02:29:53,False,False,
TXN-AE67248785,ACC-3B161F37FC,ACC-C8239DDCE2,24674.96,NEFT,2026-02-01T07:30:07,False,False,
TXN-1CD126F6DF,ACC-0E693A23A9,ACC-62E67F6055,25555.6,IMPS,2026-06-04T05:59:59,False,False,
TXN-607C9C4E1A,ACC-B684F395A0,ACC-EDF8AEA14D,26904.25,NEFT,2026-04-14T04:00:24,False,False,
TXN-A5862BA9DE,ACC-4D54803324,ACC-40CE764DEC,25641.81,IMPS,2026-03-20T06:55:00,False,False,
TXN-BB8E438EC0,ACC-0F6B3E6554,ACC-99EC609564,12962.66,IMPS,2026-05-08T00:24:08,False,False,
TXN-11931A2388,ACC-24278E82A3,ACC-F94199C495,6134.55,NEFT,2026-06-25T09:40:51,False,False,
TXN-26A32BF723,ACC-9348003ED1,ACC-2917D096F0,30247.72,RTGS,2026-03-21T10:55:03,False,False,
TXN-2543D78263,ACC-2B11DEC838,ACC-790F45837C,2274.67,UPI,2026-03-21T20:10:27,False,False,
TXN-9265171FA3,ACC-D03850541F,ACC-DD97A5398E,28596.31,NEFT,2026-03-25T05:48:58,False,False,
TXN-4EADA8C3EC,ACC-F18365684C,ACC-8BDC85DDB6,18174.73,UPI,2026-03-31T05:59:05,False,False,
TXN-4AB488F74B,ACC-997180843F,ACC-15A2BC1592,10996.94,UPI,2026-05-01T08:29:31,False,False,
TXN-55A2CD2A73,ACC-8762C82C0F,ACC-ACDADA8CEB,41513.44,NEFT,2026-03-22T03:20:47,False,False,
TXN-C342C480AF,ACC-061AE2D0D5,ACC-575D2A535F,19550.87,NEFT,2026-06-27T19:47:28,False,False,
TXN-585F519B3E,ACC-55AB15FD2D,ACC-9689E95CF5,37742.16,RTGS,2026-07-06T11:33:38,False,False,
TXN-CC3A4F73BB,ACC-C22170FA88,ACC-BF751C37BF,14410.06,IMPS,2026-01-31T03:58:31,False,False,
TXN-D463B1F0A6,ACC-E6C3585964,ACC-218D531755,44243.74,UPI,2026-08-29T12:04:39,False,False,
TXN-31F457EF71,ACC-DB4F4EEE3B,ACC-32FCC8C65C,47350.0,UPI,2026-04-28T20:19:36,False,False,
TXN-DC8B73B94C,ACC-6D358C6424,ACC-65FA99C299,36491.66,IMPS,2026-02-07T18:16:27,False,False,
TXN-F497962E1E,ACC-46ACE32C69,ACC-62E67F6055,10922.37,IMPS,2026-06-14T08:11:23,False,False,
TXN-7507446F13,ACC-F79E5B6E30,ACC-3D9503D477,3989.76,RTGS,2026-01-09T16:43:55,False,False,
TXN-35CAB8A3D8,ACC-70C525537E,ACC-D6B7EC030A,1942.64,UPI,2026-04-28T07:18:40,False,False,
TXN-76F5627F92,ACC-FB8C719E6E,ACC-3CDEE78BB2,22955.0,IMPS,2026-02-16T17:30:37,False,False,
TXN-ADC6E7825A,ACC-5B08E29A74,ACC-0165A5DCE4,47630.76,UPI,2026-07-05T01:20:48,False,False,
TXN-C9F2815039,ACC-1672980D7E,ACC-8F1BE8A8CB,5806.82,IMPS,2026-06-26T19:11:13,False,False,
TXN-D88F6202F3,ACC-A930381713,ACC-C33D5B366A,27960.75,NEFT,2026-01-09T18:15:52,False,False,
TXN-0E08883247,ACC-8EAC86435A,ACC-831C4BCD37,24090.3,IMPS,2026-03-25T16:22:40,False,False,
TXN-9D0132216C,ACC-4A9DCACDDC,ACC-79256D8375,33965.36,UPI,2026-01-15T10:22:01,False,False,
TXN-BCE496F197,ACC-3C93F1616E,ACC-F2A8694245,41556.47,RTGS,2026-03-09T23:19:53,False,False,
TXN-FEFC2B64D6,ACC-FFAB625EFD,ACC-D8121DF259,44890.92,UPI,2026-04-20T01:27:33,False,False,
TXN-3C477779FE,ACC-847A760E3C,ACC-DBB3368EEA,35999.77,IMPS,2026-04-14T19:16:17,False,False,
TXN-84AB611BFA,ACC-40E0FD9381,ACC-89971B1940,13743.73,IMPS,2026-04-02T04:40:01,False,False,
TXN-DA04D411DF,ACC-4AD834E3C4,ACC-B1F9006D61,40555.63,UPI,2026-08-07T17:30:57,False,False,
TXN-D136984E8E,ACC-9CAE4D5853,ACC-69261F9DE4,47616.89,RTGS,2026-03-31T21:55:51,False,False,
TXN-D35B81A7DA,ACC-6B7FC0B72D,ACC-76274A7181,2555.27,NEFT,2026-02-04T08:05:48,False,False,
